idx,question,answer,type,level,gold_idx,gold_titles,answer_aliases
5a8ad2f3554299515336138d,"Vices and Virtues, coincidentally released just four days after ""Vices & Virtues"" by Las Vegas band Panic! at the Disco, was the second studio album by which Canadian rock band?",Art of Dying,bridge,hard,"hotpotqa_5a8ad2f3554299515336138d_4,hotpotqa_5a8ad2f3554299515336138d_2","[""Vices and Virtues (Art of Dying album)"", ""Panic! at the Disco""]",[]
5a83a7e15542992ef85e2347,Who voices Homer Simpson's character on the animated television series? ,Daniel Louis Castellaneta,bridge,hard,"hotpotqa_5a83a7e15542992ef85e2347_2,hotpotqa_5a83a7e15542992ef85e2347_3","[""Homer Simpson"", ""Dan Castellaneta""]",[]
5ab9625e55429970cfb8eaa9,Fort Snelling spurred growth of Saint Paul was located in this county?,Hennepin County,bridge,hard,"hotpotqa_5ab9625e55429970cfb8eaa9_8,hotpotqa_5ab9625e55429970cfb8eaa9_9","[""History of Saint Paul, Minnesota"", ""Fort Snelling""]",[]
5a77b1a75542992a6e59df8d,"Which American artist, who also illustrated works by Bill Nye and George W. Peck, illustrated an 1876 novel by Mark Twain about a young boy growing up along the Mississippi River?","Truman W. ""True"" Williams",bridge,hard,"hotpotqa_5a77b1a75542992a6e59df8d_6,hotpotqa_5a77b1a75542992a6e59df8d_2","[""True Williams"", ""The Adventures of Tom Sawyer""]",[]
5a8612d45542996432c5719b,Are both Grapico and Izze artificially flavored soft drinks?,no,comparison,hard,"hotpotqa_5a8612d45542996432c5719b_4,hotpotqa_5a8612d45542996432c5719b_2","[""Grapico"", ""Izze""]",[]
5a8f2fed55429918e830d1c7,Both Bo Diddley and The Yardbirds played which common genre of music during their careers?,rock and roll,bridge,hard,"hotpotqa_5a8f2fed55429918e830d1c7_1,hotpotqa_5a8f2fed55429918e830d1c7_0","[""Bo Diddley"", ""The Yardbirds""]",[]
5a78ce5d55429974737f78ac,The southernmost administrative region of Denmark is well-known for creating what products?,beer and soft drinks,bridge,hard,"hotpotqa_5a78ce5d55429974737f78ac_1,hotpotqa_5a78ce5d55429974737f78ac_8","[""Faxe"", ""Region Zealand""]",[]
5ae7f6be554299540e5a56db,Jim Betts ran against the first American to orbit what?,Earth,bridge,hard,"hotpotqa_5ae7f6be554299540e5a56db_9,hotpotqa_5ae7f6be554299540e5a56db_6","[""Jim Betts (politician)"", ""John Glenn""]",[]
5a7bc5f255429927d897c03e,Luther: The Calling is based on the BBC crime drama comprising six episodes that were run in which year?,2010,bridge,hard,"hotpotqa_5a7bc5f255429927d897c03e_5,hotpotqa_5a7bc5f255429927d897c03e_1","[""Luther: The Calling"", ""Luther (TV series)""]",[]
5a88b513554299206df2b338,"What type of place does Regency Road, Adelaide and Klemzig, South Australia have in common?",city,bridge,hard,"hotpotqa_5a88b513554299206df2b338_8,hotpotqa_5a88b513554299206df2b338_6","[""Regency Road, Adelaide"", ""Klemzig, South Australia""]",[]
5ac0e0c75542997d64295a6e,Reggaetón Lento is a song by the boy band formed on which date?,"December 13, 2015",bridge,hard,"hotpotqa_5ac0e0c75542997d64295a6e_8,hotpotqa_5ac0e0c75542997d64295a6e_3","[""Reggaet\u00f3n Lento (Bailemos)"", ""CNCO""]",[]
5a7284c85542991f9a20c4c0,What team is coached by former head college coach Connie Yori?,Nebraska Cornhuskers women's basketball,bridge,hard,"hotpotqa_5a7284c85542991f9a20c4c0_7,hotpotqa_5a7284c85542991f9a20c4c0_8","[""Connie Yori"", ""Nebraska Cornhuskers women's basketball""]",[]
5a7263e05542997f82783998,What medieval fortress is believed to refer to a chapel at the bottom of a hill?,Bonkyll Castle,bridge,hard,"hotpotqa_5a7263e05542997f82783998_8,hotpotqa_5a7263e05542997f82783998_9","[""Buncle"", ""Bonkyll Castle""]",[]
5ab96bf15542996be20204d8,Who was the biological father of the emperor who built the Nemi Ships?,Germanicus,bridge,hard,"hotpotqa_5ab96bf15542996be20204d8_2,hotpotqa_5ab96bf15542996be20204d8_5","[""Nemi ships"", ""Caligula""]",[]
5addfdf65542992200553bd2,The Last Run is a drama film that stars which Lithuanian-American actor?,Vyto Ruginis,bridge,hard,"hotpotqa_5addfdf65542992200553bd2_3,hotpotqa_5addfdf65542992200553bd2_6","[""The Last Run (2004 film)"", ""Vyto Ruginis""]",[]
5ac06e24554299294b218fd1,What was the manager for the 1891 Cincinnati Kelly's Killers also commonly known as?,"$10,000 Kelly",bridge,hard,"hotpotqa_5ac06e24554299294b218fd1_6,hotpotqa_5ac06e24554299294b218fd1_5","[""1891 Cincinnati Kelly's Killers season"", ""King Kelly""]",[]
5adc914d5542994ed6169b90,The British longhair is defined by what registries?,domestic cat,bridge,hard,"hotpotqa_5adc914d5542994ed6169b90_1,hotpotqa_5adc914d5542994ed6169b90_9","[""Domestic long-haired cat"", ""British Longhair""]",[]
5addc79d5542995b365fab7b,"Which episode of SpongeBob SquarePants aired first, The Clash of Triton or To SquarePants or Not to SquarePants?""",To SquarePants or Not to SquarePants,bridge,hard,"hotpotqa_5addc79d5542995b365fab7b_1,hotpotqa_5addc79d5542995b365fab7b_6","[""The Clash of Triton"", ""SpongeBob SquarePants (season 6)""]",[]
5aba7a22554299232ef4a2e7,The Indigenous Team of the Century's coach played over how many games at senior level?,400,bridge,hard,"hotpotqa_5aba7a22554299232ef4a2e7_0,hotpotqa_5aba7a22554299232ef4a2e7_5","[""Indigenous Team of the Century"", ""Barry Cable""]",[]
5ab6644655429954757d327d,"What team competed in six competitions in their 116th season, and four in their 117th?",Football Club Barcelona,bridge,hard,"hotpotqa_5ab6644655429954757d327d_2,hotpotqa_5ab6644655429954757d327d_6","[""2016\u201317 FC Barcelona season"", ""2015\u201316 FC Barcelona season""]",[]
5a8edb7f55429917b4a5bdeb,Is 4 World Trade Center or Trump Palace Condominiums higher?,4 World Trade Center,comparison,hard,"hotpotqa_5a8edb7f55429917b4a5bdeb_6,hotpotqa_5a8edb7f55429917b4a5bdeb_0","[""4 World Trade Center"", ""Trump Palace Condominiums""]",[]
5a8e341c5542995085b373d6,Were either Hou Hsiao-hsien or Kenny Ortega winners of an Academy Award?,no,comparison,hard,"hotpotqa_5a8e341c5542995085b373d6_9,hotpotqa_5a8e341c5542995085b373d6_8","[""Hou Hsiao-hsien"", ""Kenny Ortega""]",[]
5ab931475542991b5579f12f,"Which country in Florida is the airport associated with transportation in Jacksonville, Florida?",Duval County,bridge,hard,"hotpotqa_5ab931475542991b5579f12f_1,hotpotqa_5ab931475542991b5579f12f_3","[""Transportation in Jacksonville, Florida"", ""Jacksonville International Airport""]",[]
5a731c205542994cef4bc45d," A business such as Eatza Pizza or Pizza Fusion, which have more then 10 locations are considered to be what?",restaurant chain,comparison,hard,"hotpotqa_5a731c205542994cef4bc45d_0,hotpotqa_5a731c205542994cef4bc45d_7","[""Eatza Pizza"", ""Pizza Fusion""]",[]
5a7b971255429927d897bff3,What season of Gilmore Girls featured an actress as a maid of honor who had also played the role of Winnie Foster?,thirteenth,bridge,hard,"hotpotqa_5a7b971255429927d897bff3_2,hotpotqa_5a7b971255429927d897bff3_3","[""Wedding Bell Blues (Gilmore Girls)"", ""Alexis Bledel""]",[]
5a8ced46554299441c6b9f82,"When was the father of the professional ice hockey player with the middle name ""Fosgaard"" born?","June 13, 1960",bridge,hard,"hotpotqa_5a8ced46554299441c6b9f82_8,hotpotqa_5a8ced46554299441c6b9f82_5","[""Olaf Eller"", ""Lars Eller""]",[]
5a7c988755429935c91b524d,"A play that was first performed on February 16th, 1728, at the Theatre Royal, was written by an English novelist who was also the author of what novel?",Tom Jones,bridge,hard,"hotpotqa_5a7c988755429935c91b524d_7,hotpotqa_5a7c988755429935c91b524d_5","[""Love in Several Masques"", ""Henry Fielding""]",[]
5ac175635542994ab5c67d4b,Who replaced the manager of the Aston Villa that began at Leeds United?,Martin O'Neill,bridge,hard,"hotpotqa_5ac175635542994ab5c67d4b_9,hotpotqa_5ac175635542994ab5c67d4b_0","[""2009\u201310 Aston Villa F.C. season"", ""David O'Leary""]",[]
5a835b88554299123d8c2101,Arnold Richards was the former chair of what organization that is a member of the Center for Jewish History?,YIVO,bridge,hard,"hotpotqa_5a835b88554299123d8c2101_1,hotpotqa_5a835b88554299123d8c2101_4","[""Arnold Richards"", ""YIVO""]",[]
5a7a1f795542996c55b2dd1b,"If Selfridges in London is the UK's second largest shop, which store - today owned by the State of Qatar - is the biggest?",Harrods,bridge,hard,"hotpotqa_5a7a1f795542996c55b2dd1b_6,hotpotqa_5a7a1f795542996c55b2dd1b_4","[""Selfridges"", ""Harrods""]",[]
5abb7ff15542996cc5e4a015,Jamal Igle was known for illustrative work on which DC Comics publication?,Firestorm,bridge,hard,"hotpotqa_5abb7ff15542996cc5e4a015_3,hotpotqa_5abb7ff15542996cc5e4a015_2","[""Jamal Igle"", ""Firestorm (comics)""]",[]
5a84b5ac5542991dd0999da4,"Which Bulldog includes breeds such as ""Standard"" and ""Classic,"" the French Bulldog or the American Bulldog?",American Bulldog,comparison,hard,"hotpotqa_5a84b5ac5542991dd0999da4_5,hotpotqa_5a84b5ac5542991dd0999da4_9","[""French Bulldog"", ""American Bulldog""]",[]
5a88a5645542997e5c09a679,"Which was published first, Take It Easy or Personal Preference?",Take It Easy,comparison,hard,"hotpotqa_5a88a5645542997e5c09a679_5,hotpotqa_5a88a5645542997e5c09a679_2","[""Take It Easy (game)"", ""Personal Preference""]",[]
5a8bba645542995e66a474e5,When was the  Australian competition NSWRL formed in which H Kaufman was a rugby league player?,8 August 1907,bridge,hard,"hotpotqa_5a8bba645542995e66a474e5_1,hotpotqa_5a8bba645542995e66a474e5_6","[""H Kaufman"", ""New South Wales Rugby League""]",[]
5a73024f5542991f9a20c5fc,what year was the cover artist of Multiverse: Exploring Poul Anderson's Worlds born ?,"September 13, 1960",bridge,hard,"hotpotqa_5a73024f5542991f9a20c5fc_5,hotpotqa_5a73024f5542991f9a20c5fc_4","[""Multiverse: Exploring Poul Anderson's Worlds"", ""Bob Eggleton""]",[]
5ab68a71554299710c8d1ec2,"Which breed of Dog was developed in Germany, The Large Münsterländer or Bracco Italiano?",The Large Münsterländer,comparison,hard,"hotpotqa_5ab68a71554299710c8d1ec2_4,hotpotqa_5ab68a71554299710c8d1ec2_6","[""Large M\u00fcnsterl\u00e4nder"", ""Bracco Italiano""]",[]
5a78f18855429974737f7915,"Orange is the New Black, starring Annie Golden as Norma Romano, takes place in which minimum-security federal prison?",FCI Danbury,bridge,hard,"hotpotqa_5a78f18855429974737f7915_3,hotpotqa_5a78f18855429974737f7915_2","[""Annie Golden"", ""Orange Is the New Black""]",[]
5abb729b5542993f40c73af4,On what part of U.S Route 56 can you listen to the KCTV?,The highway's eastern terminus,bridge,hard,"hotpotqa_5abb729b5542993f40c73af4_9,hotpotqa_5abb729b5542993f40c73af4_7","[""KCTV"", ""U.S. Route 56""]",[]
5ae490a85542995ad6573d9d,Reinhold O. Schmidt was a UFO contactee in the same era as which Polish-American citizen?,George Adamski,bridge,hard,"hotpotqa_5ae490a85542995ad6573d9d_8,hotpotqa_5ae490a85542995ad6573d9d_6","[""Reinhold O. Schmidt"", ""George Adamski""]",[]
5a796bfd55429970f5fffeac,What adorns the archaeological artefact excavated by Thomas Bateman on 3 May 1848?,A simple iron boar crest,bridge,hard,"hotpotqa_5a796bfd55429970f5fffeac_4,hotpotqa_5a796bfd55429970f5fffeac_5","[""Pioneer Helmet"", ""Benty Grange helmet""]",[]
5a7c6c9d554299683c1c6302,In what county was Duffy Jackson born?,Nassau County,bridge,hard,"hotpotqa_5a7c6c9d554299683c1c6302_4,hotpotqa_5a7c6c9d554299683c1c6302_0","[""Duffy Jackson"", ""Freeport, New York""]",[]
5ac0fd56554299012d1db679,Carrie Coon plays Margo Dunne in a 2014 film set in what state?,Missouri,bridge,hard,"hotpotqa_5ac0fd56554299012d1db679_5,hotpotqa_5ac0fd56554299012d1db679_4","[""Carrie Coon"", ""Gone Girl (film)""]",[]
5a777ca855429949eeb29e6a,What company produced both The Little Mermaid and The Strongest Man in the World?,Walt Disney,comparison,hard,"hotpotqa_5a777ca855429949eeb29e6a_9,hotpotqa_5a777ca855429949eeb29e6a_3","[""The Little Mermaid (1989 film)"", ""The Strongest Man in the World""]",[]
5a909a1a55429916514e7506,"Who played Dominic Toretto in all eight films, starting in 2001, from Universal's biggest film franchise ever?",Vin Diesel,bridge,hard,"hotpotqa_5a909a1a55429916514e7506_3,hotpotqa_5a909a1a55429916514e7506_9","[""Vin Diesel"", ""The Fast and the Furious""]",[]
5a734ca85542994cef4bc51b,Alhambra and Tsuro are both examples of what type of game?,tile-based board game,comparison,hard,"hotpotqa_5a734ca85542994cef4bc51b_6,hotpotqa_5a734ca85542994cef4bc51b_2","[""Alhambra (board game)"", ""Tsuro""]",[]
5a82028a554299676cceb1d6,What defines Downers Grove as a thriller?,by the moods they elicit,bridge,hard,"hotpotqa_5a82028a554299676cceb1d6_7,hotpotqa_5a82028a554299676cceb1d6_9","[""The Curse of Downers Grove"", ""Thriller (genre)""]",[]
5ac43ddf5542995c82c4ad08,"What substance is always in a trap to prevent the passage of anything from either direction,  even sewer gases? ",water,bridge,hard,"hotpotqa_5ac43ddf5542995c82c4ad08_2,hotpotqa_5ac43ddf5542995c82c4ad08_8","[""Buchan trap"", ""Trap (plumbing)""]",[]
5ae644cc55429908198fa568,"Which Independent Spirit Award was an actress, who was in a film directed by Neil LaBute, nominated for?",Best Female Lead,bridge,hard,"hotpotqa_5ae644cc55429908198fa568_0,hotpotqa_5ae644cc55429908198fa568_1","[""In the Company of Men"", ""Stacy Edwards""]",[]
5adfec5f55429942ec259b8d,Are Mirpur University of Science and Technology and University of Debrecen both Universities located outside of the United States?,yes,comparison,hard,"hotpotqa_5adfec5f55429942ec259b8d_9,hotpotqa_5adfec5f55429942ec259b8d_0","[""Mirpur University of Science and Technology"", ""University of Debrecen""]",[]
5a749e1855429979e28829c3,"Which tennis player is older, Emilio Sánchez or Andrei Olhovskiy?",Emilio Ángel Sánchez Vicario,comparison,hard,"hotpotqa_5a749e1855429979e28829c3_3,hotpotqa_5a749e1855429979e28829c3_9","[""Andrei Olhovskiy"", ""Emilio S\u00e1nchez""]",[]
5ae31ca155429928c4239608,Lucy Pevensie is a character in the series of fantasy novels that have sold more than how many copies?,100 million,bridge,hard,"hotpotqa_5ae31ca155429928c4239608_5,hotpotqa_5ae31ca155429928c4239608_4","[""Lucy Pevensie"", ""The Chronicles of Narnia""]",[]
5a79cabc5542994f819ef0a1,Who was the final champion of the Thailand Masters that was from Hong Kong?,Marco Fu,bridge,hard,"hotpotqa_5a79cabc5542994f819ef0a1_9,hotpotqa_5a79cabc5542994f819ef0a1_4","[""Thailand Masters"", ""Marco Fu""]",[]
5a77a3a355429967ab105211,James Davidson reported on which infamous American serial killers?,the Harpe brothers,bridge,hard,"hotpotqa_5a77a3a355429967ab105211_0,hotpotqa_5a77a3a355429967ab105211_5","[""James Davidson (Kentucky)"", ""Harpe brothers""]",[]
5ae55ec855429908b63265f5,The 45th president of the United States did what to the Grand Hyatt New York?,modernized the outside,bridge,hard,"hotpotqa_5ae55ec855429908b63265f5_9,hotpotqa_5ae55ec855429908b63265f5_7","[""Grand Hyatt New York"", ""Donald Trump""]",[]
5ae14b0655429920d52343a6,Bangalore Naatkal starred which actor and photographer?,Ramanaidu Daggubati,bridge,hard,"hotpotqa_5ae14b0655429920d52343a6_1,hotpotqa_5ae14b0655429920d52343a6_0","[""Bangalore Naatkal"", ""Rana Daggubati""]",[]
5a74f8235542993748c89766,The Havanese and the Black Mouth Cur are both which kind of animal?,Dogs,comparison,hard,"hotpotqa_5a74f8235542993748c89766_7,hotpotqa_5a74f8235542993748c89766_2","[""Havanese"", ""Black Mouth Cur""]",[]
5adf8a065542992d7e9f9392,In what year did the Tornoto International Film Fesitval premiere a movie produced by BBC Films?,2011,bridge,hard,"hotpotqa_5adf8a065542992d7e9f9392_7,hotpotqa_5adf8a065542992d7e9f9392_1","[""BBC Films"", ""Salmon Fishing in the Yemen""]",[]
5a7a0201554299029c4b5f9e,"Which of the starting pitchers for Team USA in the Baseball at the 2000 Summer Olympics was not born August 29, 1977?",Ben Sheets,bridge,hard,"hotpotqa_5a7a0201554299029c4b5f9e_9,hotpotqa_5a7a0201554299029c4b5f9e_8","[""Baseball at the 2000 Summer Olympics"", ""Roy Oswalt""]",[]
5ac322c95542995ef918c117,"Which magazine had more previous names, Watercolor Artist or The General?",The General,comparison,hard,"hotpotqa_5ac322c95542995ef918c117_5,hotpotqa_5ac322c95542995ef918c117_0","[""Watercolor Artist"", ""The General (magazine)""]",[]
5abc184a5542993a06baf863,Who directed the 2015 South Korean drama film starring Hwang Jung-min?,Lee Seok-hoon,bridge,hard,"hotpotqa_5abc184a5542993a06baf863_5,hotpotqa_5abc184a5542993a06baf863_4","[""Hwang Jung-min"", ""The Himalayas (film)""]",[]
5ae798ce55429952e35ea995,The type of language spoken in Cadore is of which family?,Romance language,bridge,hard,"hotpotqa_5ae798ce55429952e35ea995_1,hotpotqa_5ae798ce55429952e35ea995_4","[""Cadore"", ""Ladin language""]",[]
5ae61e7555429929b0807adf,Renzo Gracie has a victory over the UFC champion who was one of the pioneers of what sports organization?,MMA,bridge,hard,"hotpotqa_5ae61e7555429929b0807adf_7,hotpotqa_5ae61e7555429929b0807adf_5","[""Renzo Gracie"", ""Carlos Newton""]",[]
5a71278c5542994082a3e5e2,What North Carolina native did Danja produce songs for?,J. Cole,bridge,hard,"hotpotqa_5a71278c5542994082a3e5e2_4,hotpotqa_5a71278c5542994082a3e5e2_3","[""Danja (record producer)"", ""J. Cole""]",[]
5ab91ef3554299753720f708,"Gene Sculatti write for CREEM sometime in the 60s or 70s, what famous term did CREEM coin for describing a genre of rock?","""punk rock",bridge,hard,"hotpotqa_5ab91ef3554299753720f708_0,hotpotqa_5ab91ef3554299753720f708_5","[""Gene Sculatti"", ""Creem""]",[]
5ae3376455429928c4239688,"What NFL Team, undefeated in 1972, had on their staff the coach of the 2004 Florida Atlantic Owls football team?",Miami Dolphins,bridge,hard,"hotpotqa_5ae3376455429928c4239688_6,hotpotqa_5ae3376455429928c4239688_9","[""2004 Florida Atlantic Owls football team"", ""Howard Schnellenberger""]",[]
5a8c7057554299653c1aa066,Both the 2010–11 UEFA Champions League knockout phase  and 011 UEFA Champions League Final were held at what London stadium?,Wembley,bridge,hard,"hotpotqa_5a8c7057554299653c1aa066_2,hotpotqa_5a8c7057554299653c1aa066_9","[""2010\u201311 UEFA Champions League knockout phase"", ""2011 UEFA Champions League Final""]",[]
5a8e08ab5542995085b37393,Who is the mother of the king that Walchelin de Ferriers was principal captain to?,Duchess Eleanor of Aquitaine,bridge,hard,"hotpotqa_5a8e08ab5542995085b37393_9,hotpotqa_5a8e08ab5542995085b37393_5","[""Walchelin de Ferriers"", ""Richard I of England""]",[]
5ac19ff65542994d76dcce8f,Is The Devils of Loudun and Maskarade both operas?,yes,comparison,hard,"hotpotqa_5ac19ff65542994d76dcce8f_6,hotpotqa_5ac19ff65542994d76dcce8f_7","[""The Devils of Loudun (opera)"", ""Maskarade""]",[]
