idx,question,answer,answer_aliases,answerable,gold_idx,gold_titles,support_para_idxs,hop_count
3hop2__326964_573858_7713,How long had China Sunergy's headquarters location been the capitol city of Yaxing Coach's headquarters location?,about 400 years,[],1,"musique_3hop2__326964_573858_7713_12,musique_3hop2__326964_573858_7713_16,musique_3hop2__326964_573858_7713_17","[""Yaxing Coach"", ""China Sunergy"", ""Nanjing""]","[12, 16, 17]",3
3hop1__446612_160545_60577,Where did they film The Beach in the country where Ercole Manfredi died?,Ko Phi Phi Leh,"[""Ko Phi Phi Le""]",1,"musique_3hop1__446612_160545_60577_0,musique_3hop1__446612_160545_60577_14,musique_3hop1__446612_160545_60577_16","[""Bang Bon District"", ""Ercole Manfredi"", ""The Beach (film)""]","[0, 14, 16]",3
3hop1__462960_160545_34751,What year did the country where Pao Sarasin was born form an alliance with Japan?,1941,[],1,"musique_3hop1__462960_160545_34751_0,musique_3hop1__462960_160545_34751_4,musique_3hop1__462960_160545_34751_16","[""Pacific War"", ""Pao Sarasin"", ""Bang Bon District""]","[0, 4, 16]",3
3hop1__145194_160545_34751,What year did the country where Siddhi Savetsila was born form an alliance with Japan?,1941,[],1,"musique_3hop1__145194_160545_34751_3,musique_3hop1__145194_160545_34751_10,musique_3hop1__145194_160545_34751_14","[""Bang Bon District"", ""Siddhi Savetsila"", ""Pacific War""]","[3, 10, 14]",3
3hop2__326964_320101_7713,How long had the place of birth of Noel Lee been the capital city of where Yaxing Coah headquarters is located?,about 400 years,[],1,"musique_3hop2__326964_320101_7713_9,musique_3hop2__326964_320101_7713_17,musique_3hop2__326964_320101_7713_18","[""No\u00ebl Lee"", ""Nanjing"", ""Yaxing Coach""]","[9, 17, 18]",3
3hop1__841091_339990_54675,What mountain can you see from Portland in the state where Knob Mountain is located?,Tualatin Mountains,[],1,"musique_3hop1__841091_339990_54675_16,musique_3hop1__841091_339990_54675_17,musique_3hop1__841091_339990_54675_18","[""Portland, Oregon"", ""Knob Mountain (Pennsylvania)"", ""Socialist Party of Oregon (Columbia County, Oregon)""]","[16, 17, 18]",3
3hop1__818422_160545_34751,What year did the country where the place of birth of Beatrice Heuser is located form an alliance with Japan?,1941,[],1,"musique_3hop1__818422_160545_34751_5,musique_3hop1__818422_160545_34751_8,musique_3hop1__818422_160545_34751_11","[""Bang Bon District"", ""Beatrice Heuser"", ""Pacific War""]","[5, 8, 11]",3
3hop1__446612_160545_34751,What year did the country where Ercole Manfredi was born form an alliance with Japan?,1941,[],1,"musique_3hop1__446612_160545_34751_4,musique_3hop1__446612_160545_34751_6,musique_3hop1__446612_160545_34751_19","[""Pacific War"", ""Bang Bon District"", ""Ercole Manfredi""]","[4, 6, 19]",3
3hop1__465684_160545_34751,What year did the country that includes the birth city of Bodindecha form an alliance with Japan?,1941,[],1,"musique_3hop1__465684_160545_34751_1,musique_3hop1__465684_160545_34751_3,musique_3hop1__465684_160545_34751_4","[""Bodindecha"", ""Bang Bon District"", ""Pacific War""]","[1, 3, 4]",3
3hop1__818422_160545_34754,What does the U.S. believe caused the country Beatrice Heuser was born to help Japan?,blackmail,"[""Blackmail""]",1,"musique_3hop1__818422_160545_34754_0,musique_3hop1__818422_160545_34754_10,musique_3hop1__818422_160545_34754_13","[""Pacific War"", ""Bang Bon District"", ""Beatrice Heuser""]","[0, 10, 13]",3
3hop1__847684_339990_54675,"What mountains can you see from Portland, in the state containing the county where Lorenz Park is located?",Tualatin Mountains,[],1,"musique_3hop1__847684_339990_54675_0,musique_3hop1__847684_339990_54675_1,musique_3hop1__847684_339990_54675_7","[""Portland, Oregon"", ""Lorenz Park, New York"", ""Socialist Party of Oregon (Columbia County, Oregon)""]","[0, 1, 7]",3
3hop1__145194_160545_34754,What does the US believe caused this country where Siddhi Savetsila was born in to help Japan?,blackmail,"[""Blackmail""]",1,"musique_3hop1__145194_160545_34754_1,musique_3hop1__145194_160545_34754_2,musique_3hop1__145194_160545_34754_5","[""Pacific War"", ""Bang Bon District"", ""Siddhi Savetsila""]","[1, 2, 5]",3
3hop1__446612_160545_34754,What does the US believe caused the country where Ercole Manfredi died to help Japan?,blackmail,"[""Blackmail""]",1,"musique_3hop1__446612_160545_34754_3,musique_3hop1__446612_160545_34754_13,musique_3hop1__446612_160545_34754_17","[""Ercole Manfredi"", ""Bang Bon District"", ""Pacific War""]","[3, 13, 17]",3
3hop1__465684_160545_34754,What does the US believe caused the country where Bodindecha was born to help Japan?,blackmail,"[""Blackmail""]",1,"musique_3hop1__465684_160545_34754_0,musique_3hop1__465684_160545_34754_1,musique_3hop1__465684_160545_34754_3","[""Pacific War"", ""Bodindecha"", ""Bang Bon District""]","[0, 1, 3]",3
3hop1__491648_339990_54675,"What mountains can you see from Portland, in the state containing the county where Cole's creek is located?",Tualatin Mountains,[],1,"musique_3hop1__491648_339990_54675_5,musique_3hop1__491648_339990_54675_9,musique_3hop1__491648_339990_54675_10","[""Portland, Oregon"", ""Coles Creek (Pennsylvania)"", ""Socialist Party of Oregon (Columbia County, Oregon)""]","[5, 9, 10]",3
3hop1__462960_160545_34754,What does the US believe caused the country of the birthplace of Pao Sarasin to help Japan?,blackmail,"[""Blackmail""]",1,"musique_3hop1__462960_160545_34754_2,musique_3hop1__462960_160545_34754_3,musique_3hop1__462960_160545_34754_14","[""Pacific War"", ""Bang Bon District"", ""Pao Sarasin""]","[2, 3, 14]",3
3hop2__65854_88342_58657,Who did the team the Detroit Tigers beat in 1935 to win their first world series beat in the event before the MLB MVP award was given out last year?,Cleveland Indians,"[""Indians""]",1,"musique_3hop2__65854_88342_58657_0,musique_3hop2__65854_88342_58657_9,musique_3hop2__65854_88342_58657_11","[""1935 Detroit Tigers season"", ""Major League Baseball Most Valuable Player Award"", ""2016 World Series""]","[0, 9, 11]",3
3hop1__586087_339990_54675,"What mountains can you see from Portland, in the state with the county where McCauley Mountain is located?",Tualatin Mountains,[],1,"musique_3hop1__586087_339990_54675_9,musique_3hop1__586087_339990_54675_10,musique_3hop1__586087_339990_54675_15","[""McCauley Mountain (Pennsylvania)"", ""Socialist Party of Oregon (Columbia County, Oregon)"", ""Portland, Oregon""]","[9, 10, 15]",3
3hop1__358853_339990_54675,"What mountain can you see from Portland, in the state that Raven Creek is located in?",Tualatin Mountains,[],1,"musique_3hop1__358853_339990_54675_0,musique_3hop1__358853_339990_54675_3,musique_3hop1__358853_339990_54675_7","[""Socialist Party of Oregon (Columbia County, Oregon)"", ""Portland, Oregon"", ""Raven Creek""]","[0, 3, 7]",3
3hop2__127483_76623_10557,What was the language Auctor comes from during the era of the king who was crowned emperor of the west in 800 CE?,Medieval Latin,[],1,"musique_3hop2__127483_76623_10557_8,musique_3hop2__127483_76623_10557_10,musique_3hop2__127483_76623_10557_18","[""Charlemagne"", ""Auctor"", ""Middle Ages""]","[8, 10, 18]",3
3hop1__662618_339990_54675,What mountain can you see from Portland in the state where Fishing Creek Confederacy is located?,Tualatin Mountains,[],1,"musique_3hop1__662618_339990_54675_0,musique_3hop1__662618_339990_54675_12,musique_3hop1__662618_339990_54675_16","[""Portland, Oregon"", ""Socialist Party of Oregon (Columbia County, Oregon)"", ""Fishing Creek Confederacy""]","[0, 12, 16]",3
3hop2__127483_84553_10557,What was the language of Auctor of who built a european empire and was crowned emperor of the romans in 800 era later known as?,Medieval Latin,[],1,"musique_3hop2__127483_84553_10557_1,musique_3hop2__127483_84553_10557_6,musique_3hop2__127483_84553_10557_14","[""Middle Ages"", ""Charlemagne"", ""Auctor""]","[1, 6, 14]",3
3hop1__604991_339990_54675,What mountain can you see from Portland in the state where Frozen Run's county is located?,Tualatin Mountains,[],1,"musique_3hop1__604991_339990_54675_7,musique_3hop1__604991_339990_54675_17,musique_3hop1__604991_339990_54675_19","[""Socialist Party of Oregon (Columbia County, Oregon)"", ""Portland, Oregon"", ""Frozen Run""]","[7, 17, 19]",3
3hop1__527372_339990_54675,"What mountains can you see from Portland, in the state with the county that contains Fester Hollow?",Tualatin Mountains,[],1,"musique_3hop1__527372_339990_54675_10,musique_3hop1__527372_339990_54675_12,musique_3hop1__527372_339990_54675_18","[""Portland, Oregon"", ""Fester Hollow"", ""Socialist Party of Oregon (Columbia County, Oregon)""]","[10, 12, 18]",3
3hop2__127483_91678_10557,What was the language Auctor comes from during the era of the man crowned first Holy Roman Emperor later known as?,Medieval Latin,[],1,"musique_3hop2__127483_91678_10557_8,musique_3hop2__127483_91678_10557_11,musique_3hop2__127483_91678_10557_12","[""Holy Roman Emperor"", ""Auctor"", ""Middle Ages""]","[8, 11, 12]",3
3hop1__358853_339990_15538,"When did the state, that contains the county where Raven Creek is located, reinstate the death penalty?",1984,[],1,"musique_3hop1__358853_339990_15538_10,musique_3hop1__358853_339990_15538_14,musique_3hop1__358853_339990_15538_16","[""Raven Creek"", ""Capital punishment in the United States"", ""Socialist Party of Oregon (Columbia County, Oregon)""]","[10, 14, 16]",3
3hop2__127483_125104_10557,What was the language Auctor comes from during the era of Rotrude's father later known as?,Medieval Latin,[],1,"musique_3hop2__127483_125104_10557_3,musique_3hop2__127483_125104_10557_10,musique_3hop2__127483_125104_10557_16","[""Auctor"", ""Rotrude"", ""Middle Ages""]","[3, 10, 16]",3
3hop1__637555_339990_15538,When did the state where Copake Lake is located reinstate the death penalty?,1984,[],1,"musique_3hop1__637555_339990_15538_3,musique_3hop1__637555_339990_15538_14,musique_3hop1__637555_339990_15538_15","[""Capital punishment in the United States"", ""Copake Lake, New York"", ""Socialist Party of Oregon (Columbia County, Oregon)""]","[3, 14, 15]",3
3hop2__127483_79978_10557,"What was the form of the language that the last name Sylvester comes from, used in the era of the man crowned Roman Emperor in AD 800, later known as?",Medieval Latin,[],1,"musique_3hop2__127483_79978_10557_8,musique_3hop2__127483_79978_10557_9,musique_3hop2__127483_79978_10557_17","[""Middle Ages"", ""Auctor"", ""Charlemagne""]","[8, 9, 17]",3
3hop1__573244_339990_15538,When did the state where Kashinka Hollow is located in reinstate the death penalty?,1984,[],1,"musique_3hop1__573244_339990_15538_6,musique_3hop1__573244_339990_15538_7,musique_3hop1__573244_339990_15538_10","[""Capital punishment in the United States"", ""Socialist Party of Oregon (Columbia County, Oregon)"", ""Kashinka Hollow""]","[6, 7, 10]",3
3hop2__125104_127483_10557,What was the language Auctor comes from during the era of Rotrude's father later known as?,Medieval Latin,[],1,"musique_3hop2__125104_127483_10557_8,musique_3hop2__125104_127483_10557_11,musique_3hop2__125104_127483_10557_16","[""Rotrude"", ""Middle Ages"", ""Auctor""]","[8, 11, 16]",3
3hop2__127483_60649_10557,"What was the form of the language Auctor is in, used in the era of the Frankish king who created the Holy Roman Empire, later known as?",Medieval Latin,[],1,"musique_3hop2__127483_60649_10557_1,musique_3hop2__127483_60649_10557_7,musique_3hop2__127483_60649_10557_14","[""Holy Roman Empire"", ""Auctor"", ""Middle Ages""]","[1, 7, 14]",3
3hop2__127483_156850_10557,What was the language Auctor comes from during the era of Fastrada's spouse later known as?,Medieval Latin,[],1,"musique_3hop2__127483_156850_10557_2,musique_3hop2__127483_156850_10557_13,musique_3hop2__127483_156850_10557_18","[""Auctor"", ""Middle Ages"", ""Fastrada""]","[2, 13, 18]",3
3hop1__491648_339990_15538,When did the state where Coles Creek is located reinstate the death penalty?,1984,[],1,"musique_3hop1__491648_339990_15538_0,musique_3hop1__491648_339990_15538_6,musique_3hop1__491648_339990_15538_12","[""Socialist Party of Oregon (Columbia County, Oregon)"", ""Coles Creek (Pennsylvania)"", ""Capital punishment in the United States""]","[0, 6, 12]",3
3hop1__604991_339990_15538,When did the state that Frozen Run is located in reinstate the death penalty?,1984,[],1,"musique_3hop1__604991_339990_15538_2,musique_3hop1__604991_339990_15538_4,musique_3hop1__604991_339990_15538_13","[""Socialist Party of Oregon (Columbia County, Oregon)"", ""Frozen Run"", ""Capital punishment in the United States""]","[2, 4, 13]",3
3hop2__127483_19639_10557,What was the language Auctor comes from during the era of the king who united the tribes in the 9th century later known as?,Medieval Latin,[],1,"musique_3hop2__127483_19639_10557_0,musique_3hop2__127483_19639_10557_11,musique_3hop2__127483_19639_10557_13","[""Auctor"", ""Middle Ages"", ""Germans""]","[0, 11, 13]",3
3hop2__57186_89048_66294,who played who sang is she really going out with him in the who sang she's out of my life movie?,Lawrence Hilton - Jacobs,[],1,"musique_3hop2__57186_89048_66294_5,musique_3hop2__57186_89048_66294_7,musique_3hop2__57186_89048_66294_11","[""The Jacksons: An American Dream"", ""She's Out of My Life"", ""Is She Really Going Out with Him?""]","[5, 7, 11]",3
3hop1__847420_720378_15538,"When did the state, that contains the county where Elmo is found, reinstate the death penalty?",1984,[],1,"musique_3hop1__847420_720378_15538_1,musique_3hop1__847420_720378_15538_6,musique_3hop1__847420_720378_15538_9","[""Lake County, Oregon"", ""Elmo, Montana"", ""Capital punishment in the United States""]","[1, 6, 9]",3
3hop1__483634_720378_15538,When was the death penalty reinstated in the state that contains the county where Howard Mill is located?,1984,[],1,"musique_3hop1__483634_720378_15538_0,musique_3hop1__483634_720378_15538_2,musique_3hop1__483634_720378_15538_5","[""Capital punishment in the United States"", ""Howard Mill, California"", ""Lake County, Oregon""]","[0, 2, 5]",3
3hop2__368986_89048_66294,Who played who sang is she really going out with him in the performer of Anthology movie?,Lawrence Hilton - Jacobs,[],1,"musique_3hop2__368986_89048_66294_5,musique_3hop2__368986_89048_66294_9,musique_3hop2__368986_89048_66294_13","[""The Jacksons: An American Dream"", ""Anthology (Michael Jackson album)"", ""Is She Really Going Out with Him?""]","[5, 9, 13]",3
3hop2__209741_89048_66294,"Who played the man named identically to the the artist who sang Is She Really Going Out With Him, in the movie about the composer of Will You Be There?",Lawrence Hilton - Jacobs,[],1,"musique_3hop2__209741_89048_66294_6,musique_3hop2__209741_89048_66294_12,musique_3hop2__209741_89048_66294_18","[""Will You Be There"", ""The Jacksons: An American Dream"", ""Is She Really Going Out with Him?""]","[6, 12, 18]",3
3hop2__809962_89048_66294,Who played the man named identically to the singer of Is She Really Going Out With Him in the movie about the composer of Speechless?,Lawrence Hilton - Jacobs,[],1,"musique_3hop2__809962_89048_66294_0,musique_3hop2__809962_89048_66294_4,musique_3hop2__809962_89048_66294_6","[""The Jacksons: An American Dream"", ""Speechless (Michael Jackson song)"", ""Is She Really Going Out with Him?""]","[0, 4, 6]",3
3hop2__89048_809962_66294,Who played who sang is she really going out with him in the composer of speechless movie?,Lawrence Hilton - Jacobs,[],1,"musique_3hop2__89048_809962_66294_2,musique_3hop2__89048_809962_66294_8,musique_3hop2__89048_809962_66294_9","[""The Jacksons: An American Dream"", ""Is She Really Going Out with Him?"", ""Speechless (Michael Jackson song)""]","[2, 8, 9]",3
3hop2__89048_860687_66294,Who played who sang is she really going out with him in the performer of The One movie?,Lawrence Hilton - Jacobs,[],1,"musique_3hop2__89048_860687_66294_1,musique_3hop2__89048_860687_66294_3,musique_3hop2__89048_860687_66294_10","[""The One (video)"", ""The Jacksons: An American Dream"", ""Is She Really Going Out with Him?""]","[1, 3, 10]",3
3hop2__230_89048_66294,Who played the singer of is She Really Going Out With Him in the movie based on the artist whose concert was the first Beyonce attended?,Lawrence Hilton - Jacobs,[],1,"musique_3hop2__230_89048_66294_1,musique_3hop2__230_89048_66294_13,musique_3hop2__230_89048_66294_19","[""The Jacksons: An American Dream"", ""Is She Really Going Out with Him?"", ""Beyonc\u00e9""]","[1, 13, 19]",3
3hop1__67704_237521_291682,Who is the wife of the man who produced the documentary of the pop star who sings I Want to Rock With You?,Liza Minnelli,[],1,"musique_3hop1__67704_237521_291682_9,musique_3hop1__67704_237521_291682_10,musique_3hop1__67704_237521_291682_16","[""Liza and David"", ""Rock with You"", ""Michael Jackson: The Life of an Icon""]","[9, 10, 16]",3
